,Distribuidor,Rotor Atual,Rotor Otimizado,Potência Atual,Potência Otimizada,Ganho (%)
795,28.6865,8.764649999999998,12.62486457824707,1194.0,1193.6695556640625,-0.0276754050198911
796,44.1895,21.3989,11.169225692749023,1792.0,1794.452392578125,0.1368522644042968
797,41.3086,18.0,7.007628440856934,1743.0,1746.1400146484375,0.1801500085162077
798,29.6021,9.10645,3.8545479774475098,1187.0,1189.324951171875,0.1958678325084246
799,11.584500000000006,1.3549799999999976,0.0449161529541015,208.0,207.1929931640625,-0.3879840557391827
800,44.8486,21.8628,9.919829368591309,1846.0,1850.2288818359373,0.2290835230735373
801,39.5508,17.5415,4.575047969818115,1568.0,1572.275390625,0.2726652184311224
802,27.8809,7.910159999999999,24.807342529296875,984.0,1006.048095703125,2.2406601324314024
803,49.0479,23.5107,12.467777252197266,2001.0,2005.3875732421875,0.2192690275955772
804,24.8169,6.872559999999998,24.474071502685547,949.0,956.1134033203124,0.7495683161551634
805,21.2891,5.297849999999999,24.29431533813477,759.0,765.794677734375,0.895214457756917
806,28.7964,8.972169999999998,11.736438751220703,1177.0,1176.763427734375,-0.0200995977591333
807,12.207,2.490229999999997,0.5256528854370117,205.0,204.957275390625,-0.0208412728658536
808,13.439899999999994,3.999999999999999,0.8014097213745117,205.0,206.79052734375,0.8734279725609756
809,41.9189,19.5435,7.21839714050293,1794.0,1841.707763671875,2.6592956338837794
810,26.9653,7.446289999999999,10.76233959197998,971.0,970.745849609375,-0.0261740876029866
811,24.8657,6.445309999999998,7.283331871032715,966.0,965.597900390625,-0.0416252183618012
812,44.2871,21.2646,8.486146926879883,1790.0,1794.100830078125,0.2290966524092178
813,28.9307,8.496089999999999,11.347991943359377,1079.0,1078.6856689453125,-0.0291317010831788
814,11.9385,1.0497999999999976,0.1685895919799804,210.0,210.1551513671875,0.073881603422619
815,29.7852,9.66797,10.088176727294922,1206.0,1206.494873046875,0.0410342493262852
816,44.9097,21.936,9.157068252563477,1813.0,1815.8253173828125,0.1558365903371483
817,32.1289,10.73,14.265276908874512,1300.0,1274.183349609375,-1.9858961838942308
818,30.2124,9.98535,10.674683570861816,1208.0,1208.63818359375,0.0528297676945364
819,37.0117,14.916999999999998,10.082599639892578,1478.0,1479.2674560546875,0.0857548074890054
820,31.1401,10.8032,7.272390365600586,1328.0,1331.21337890625,0.2419713031814759
821,29.1138,9.008789999999998,1.856165885925293,1179.0,1181.30322265625,0.1953539148642917
822,36.1572,14.123499999999998,5.974584579467773,1401.0,1404.33544921875,0.2380763182548179
823,36.2427,13.999999999999998,4.032284259796143,1477.0,1482.297607421875,0.3586734882786053
824,42.9688,20.3369,7.126044273376465,1836.0,1841.328857421875,0.2902427789692266
825,33.7646,11.743199999999998,8.227886199951172,1302.0,1303.233154296875,0.0947123115879416
